현아 베베 메이크업 HyunA_BABE Makeup Tutorial l 이사배(Risabae Makeup),https://youtu.be/43v8RSJ45YQ,15:13,718060,2017. 9. 19.,https://img.youtube.com/vi/43v8RSJ45YQ/0.jpg,,,,,,,,,,,,,,,
[Eng] 섬에서 준비하는 휴양지 메이크업 + l 이사배(RISABAE Makeup),https://youtu.be/tvgdRGGlKuo,23:32,270018,2019. 6. 1.,https://img.youtube.com/vi/tvgdRGGlKuo/0.jpg,크림&파우더 아이컬러 #네이키드 브론,,,,,,,,,,,,,,
[Eng] 3년 묵은 프로필 사진 + 촬영 l 이사배(RISABAE Makeup),https://youtu.be/qDPX61rykPk,13:59,316120,2019. 6. 19.,https://img.youtube.com/vi/qDPX61rykPk/0.jpg,메이크업포에버 (MAKE UP FOR EVER) UHD 컨실러 22 샌드 베이지,삐아 라스트 블러쉬 - 블러셔 03 피치블로썸,VT (브이티코스메틱) 데일리 팔레트 02 핑크브리즈,더 퍼스트 젤 아이라이너 #블랙,,,,,,,,,,,
[Eng]샤넬에서 메이크업까지 이사배(RISABAE Makeup),https://youtu.be/MN_7nmzyWUc,18:11,263538,2019. 6. 27.,https://img.youtube.com/vi/MN_7nmzyWUc/0.jpg,샤넬 르 루쥬 크레용 드 꿀뢰르 푸시아,a]#아이라이너샤넬 ,샤넬 르 볼륨 드 샤넬 느와르,,,,,,,,,,,,
[Eng] 저 출근했어요! 깔끔화사한 직장인 + Vlog l 이사배(RISABAE Makeup),https://youtu.be/cvuToA8FIks,19:36,585222,2019. 8. 19.,https://img.youtube.com/vi/cvuToA8FIks/0.jpg,정샘물 아티스트 컨투어 팔레트 ,,,,,,,,,,,,,,
[당첨자발표]내가 잠옷이 내추럴 빈티지 메이크업 + 촬영 l 이사배(RISABAE Makeup),https://youtu.be/zQF2gTHSbOU,15:55,220671,2019. 9. 21.,https://img.youtube.com/vi/zQF2gTHSbOU/0.jpg,메이크업포에버 (MAKE UP FOR EVER) 울트라 HD 프레스드 파우더 ,,,,,,,,,,,,,,
[당첨자 발표] 뭘 좋아할지 몰라서 다 이사배(RISABAE Makeup),https://youtu.be/6FeSLU6tBxg,20:14,97344,2019. 9. 28.,https://img.youtube.com/vi/6FeSLU6tBxg/0.jpg,더 퍼스트 이지 드로잉 젤 아이라이너 #블랙,디올 DIOR 디올스킨 미네랄 누드 글로우 #001 코랄키,,,,,,,,,,,,,
5일동안 메이크업으로 + VLOG,https://youtu.be/Lk9f4Nm8qCw,20:40,157797,2019. 10. 16.,https://img.youtube.com/vi/Lk9f4Nm8qCw/0.jpg,메이크업포에버 (MAKE UP FOR EVER) 울트라 HD 프레스드 파우더 , 맥 MAC 테크나콜 라이너 #그래프 블랙 Technakohl Liner #Graphblack#눈썹 , 디어 달리아 DEAR DAHLIA 립 파라다이스 에포트리스 매트 립스틱 #M101 베일,,,,,,,,,,,,
[Eng] 핑크 한 방울 메이크업(+언니네 쌀롱 제작발표회 VLOG) Mauve Pink Makeup Tutorial l 이사배(RISABAE Makeup),https://youtu.be/OpMMXbzgxx8,13:55,225462,2019. 11. 8.,https://img.youtube.com/vi/OpMMXbzgxx8/0.jpg,맥 190 / MAC 190]#컨실러,,,,,,,,,,,,,,
[이사배 뷰티카드] IBK x RISABAE Beauty Card 30' ver.,https://youtu.be/e6CK6MSYs_g,0:31,61046,2019. 7. 29.,https://img.youtube.com/vi/e6CK6MSYs_g/0.jpg," 이니스프리, 스킨푸드, 아리따움, 토니모리, 더 페이스샵, 미샤, 에뛰드하우스, 더샘, 네이쳐리퍼블릭, 잇츠스킨 외 (기타 뷰티샵",,,,,,,,,,,,,,
언니덕에 처음 가본 야경 보며 진심토크(?)와 같이 준비하고 먹고 즐겨요!ㅣ다람쥐생활,https://youtu.be/18yraDpyTj4,16:46,97806,2018. 8. 10.,https://img.youtube.com/vi/18yraDpyTj4/0.jpg,라네즈 아이브로우 쿠션-카라 투톤브라운,스틸라 스테이 올 데이 리퀴드 립스틱 Aria(아리아),,,,,,,,,,,,,
[primera/프리메라] 이사배 추천! 초민감피부 스킨케어 루틴 #이사배시카,https://youtu.be/0XmGgU6QT7c,0:31,2642607,2018. 6. 27.,https://img.youtube.com/vi/0XmGgU6QT7c/0.jpg,프리메라 리페어빈 시카 에센스 ,,,,,,,,,,,,,,
With 연간 TOP 10 화장품 추천! (품절주의) 막장 선물 뜯기 게임 | SSIN,https://youtu.be/_deodbbfCoE,18:23,841066,2017. 12. 21.,https://img.youtube.com/vi/_deodbbfCoE/0.jpg,슈에무라 스킨 퍼펙터 미스트 유자 ,입생로랑] 뚜쉬 에끌라 블러 프라이머 ,생블랑쉬] 바이탈 부스트 크림,문샷 마이크로 세팅핏 쿠션 [SPF50+/PA+++] 301호 허니,베네피트] 단델리온 트윙클 하이라이터 ,릴리바이레드] 스태리아이즈 나인투 나인 #12 월넛 브라운 ,샤넬 이니미터블 워터프루프 마스카라 블랙,에스쁘아 프로 테일러 파운데이션 비 실크 [SPF34/PA++] 페탈 P,삐아 라스트 블러쉬 - 쉐딩 07 아몬드 블로썸,헤라 (HERA) 섀도 듀오 6호 메탈릭 브라운,림멜] 스캔들아이즈 워터프루프 라이너 #05 누드,릴리바이레드] 스태리아이즈 나인 투 나인 #07 매트브라운 ,후다 뷰티] 아이섀도우 팔레트 #로즈 골드 에디션 ,시세이도] 더 메이크업 아이래쉬 컬러 | https,
(요청)다람쥐의 데일리 메이크업 feat.용사배언니 내레이션ㅣ다람쥐생활,https://youtu.be/SVpZ8sgUjGI,7:43,749638,2017. 12. 12.,https://img.youtube.com/vi/SVpZ8sgUjGI/0.jpg,모던레드 M RD 165#하이라이터루나 LUN,,,,,,,,,,,,,,
이사배 취업하다 ? 이사배의 깔끔 직장인 메이크업. 직장 메이크업,https://youtu.be/kH0HUDvLhzw,9:55,155957,2017. 11. 1.,https://img.youtube.com/vi/kH0HUDvLhzw/0.jpg,코드글로컬러 레스이즈모어 오일 컷 팩트 CODE GLOKOLOR less is more p,투쿨포스쿨 (too cool for school) 아트클래스 바이 로댕 콜렉터즈 01호,아이브로우더페이스샵 브로우마스터 아이브로우 키트 02 그레이 브라,슈에무라 하드포뮬라 # 05 스톤그레이 shu uemura Hard fomula # 05 stone gra,더페이스샵 디자이닝 브로우카라 05 다크브라운 thefaceshop desinging browcara 5 dark brow,더페이스샵 싱글 섀도우(매트) BR01 리얼진저,proof auto gel liner 릴리바이레드 스태리아이즈 슬림 아이라이너 02 매트브라운 lilybyred starry eyes slim 02 matte brow,"비욘드 싱글 아이섀도우 22 브라운킬러
스파클글리터 라인 - 01 스노우화이트",클리오 (CLIO) 매드 매트 립 11 돌체 로즈,,,,,,
이사배 카페알바로 변신? 시선강탈 알바 메이크업,https://youtu.be/QN9KzLPwy1o,8:47,141056,2017. 9. 4.,https://img.youtube.com/vi/QN9KzLPwy1o/0.jpg,더페이스샵 잉크래스팅 파운데이션 슬림핏 [SPF30/PA++] N201 애프리콧 베이지,클리오 킬커버 프로 아티스트 리퀴드 컨실러 02란제기,코드 글로컬러 레스이즈모어 오일 컷 팩트 CODE GLOKOR Less is more p,투쿨포스쿨 (too cool for school) 아트클래스 바이 로댕 콜렉터즈 01호,아이브로우 메이크업]더페이스샵 브로우마스터 아이브로우 키트 02 그레이 브라운 thefaceshop brow master eyebrow kit 02 gray brow,베네피트 (benefit) 구프 프루프 브로우 펜슬 3 미디움,비욘드 싱글 아이섀도우 21 브라운시티,프로에잇청담 스테이온 젤아이라이너 다크브라운 PRO 8 cheongdam stay on gel eyeliner dark brow,립메이크업]더페이스샵 매트업 틴트 04 메이플 오렌지 thefaceshop matte up tint 04 maple orange,,,,,,
[ENG] 매일할수있는 지속력짱 베이스 메이크업 -보통 피부 타입- l 이사배(Risabae Makeup),https://youtu.be/Yi6gbp1Lj5s,23:05,2829435,2017. 6. 16.,https://img.youtube.com/vi/Yi6gbp1Lj5s/0.jpg,바비 브라운 인텐시브 스킨 세럼 코렉터 피치, 스틸라 올인원 컬러 코렉팅 팔레트 그린# 파운데이션,로라메르시에 캔들 글로우 파운데이션 creme,클리오 킬커버 프로 아티스트 리퀴드 컨실러 03리넨,로라메르시에 시크릿 카뮤플라지 SC3(노랗거나 핑크 톤의 보통 피부톤),라로슈포제 세범 컨트롤 토닝 미스트 세로징크 150ml,바닐라코 프라임 프라이머 피니쉬 파우더 미니,투쿨포스쿨 아트클래스 바이로댕 누벨레퐁쥬 [SPF50+/PA+++] 1호 아이보리,,,,,,,
운영자 BJ사호님이 여신이 됐어여! l 이사배(Risabae Makeup),https://youtu.be/9pREb26BfRo,4:46,141538,2016. 1. 20.,https://img.youtube.com/vi/9pREb26BfRo/0.jpg,한스킨 블레미쉬 커버 내츄럴,로라메르시에 시크릿 카뮤플라지 SC3(노랗거나 핑크 톤의 보통 피부톤),"아리따움 리얼 앰플 브라이트너 1호 핑크 베이지
2호 스킨 베이지",슈에무라 하드 포뮬라 씰 브라운,스킨푸드 생과일 립 앤 치크 세가지맛 무화과,어퓨 파스텔 블러셔 CR02,,,,,,,,,
[이사배X뉴트로지나] 마이 클렌징 스토리 [Eng/Spn] My Cleansing Story l 이사배(Risabae Makeup),https://youtu.be/V2Hmp8HLjqs,7:57,136463,2017. 5. 18.,https://img.youtube.com/vi/V2Hmp8HLjqs/0.jpg,제가 미리 오랜기간 사용 후 저의 필수 클렌저가 된뉴트로지나 하이드로 쿠션 클렌저와 미셀라 너리싱 워터의사용방법과 클렌징 팁들도 가져가주시고 영상 재미있게 봐주세요항상 제작팀,,,,,,,,,,,,,,
애나벨 메이크업 Annabelle Makeup Tutorial l 이사배(Risabae Makeup),https://youtu.be/_je97PWLoBQ,11:52,845684,2017. 8. 25.,https://img.youtube.com/vi/_je97PWLoBQ/0.jpg,로라메르시에 시크릿 카뮤플라지 SC3(노랗거나 핑크 톤의 보통 피부톤),블랙&브라운 메이크업 콤비 펜,,,,,,,,,,,,,
[Eng/Thai] 아이유 팔레트 MV 메이크업 IU Palette MV Makeup Tutorial l 이사배(Risabae Makeup),https://youtu.be/opNDByvieZ0,13:23,2690997,2017. 4. 25.,https://img.youtube.com/vi/opNDByvieZ0/0.jpg,초코 아이브로우 파우더 케익 02 그레이브라,,,,,,,,,,,,,,
[Eng/Thai] 하얀 여우상 데일리 메이크업 White Fox Image Makeup Tutorial l 이사배(Risabae Makeup),https://youtu.be/uZdobJ6hYTY,13:12,594073,2017. 3. 28.,https://img.youtube.com/vi/uZdobJ6hYTY/0.jpg,로라메르시에 시크릿 카뮤플라지 SC3(노랗거나 핑크 톤의 보통 피부톤),메이크업포에버 (MAKE UP FOR EVER) 울트라 HD 프레스드 파우더 ,네이처리퍼블릭 보테니컬 케익 아이브로우 1호 카키그레이,,,,,,,,,,,,
[Eng/Thai] 디즈니 모아나 메이크업 Disney “Moana” Makeup Tutorial l 이사배 (Risabae Makeup),https://youtu.be/pTjEh_vIg6w,11:08,838959,2017. 2. 14.,https://img.youtube.com/vi/pTjEh_vIg6w/0.jpg,키스미 KISSME 히로인 메이크 스무스 리퀴드 라이너 브라,,,,,,,,,,,,,,
Dragged Face Art Makeup Tutorial 드래그 아트 메이크업 l 이사배(Risabae Makeup),https://youtu.be/TU-yt2aZ_v8,5:49,1080882,2016. 11. 15.,https://img.youtube.com/vi/TU-yt2aZ_v8/0.jpg,삐아 라스트 펜 아이라이너 초코 브라운,,,,,,,,,,,,,,
트와이스 TT 쯔위 메이크업 Twice TZUYU TT M/V Makeup Tutorial l 이사배(Risabae Makeup),https://youtu.be/7xlV6HJi860,10:54,513810,2016. 11. 8.,https://img.youtube.com/vi/7xlV6HJi860/0.jpg,로라메르시에 시크릿 카뮤플라지 SC3(노랗거나 핑크 톤의 보통 피부톤),조르지오아르마니 디자이너 리프트 파운데이션 [SPF20/PA+++] #2 핑크 베이스,닥터자르트 더메이크업 비비 메이트 컨투어 - 쉐이딩(브론징) ,바닐라코 프라임 프라이머 피니쉬 블러 팩트 BLENDING,삐아 플러시 섀도우 05 골덴,슈에무라 하드 포뮬라 씰 브라운,베네피트 (benefit) 김미 브로우 3 미디움,,,,,,,,
크레이지아케이드 X 이사배 콜라보레이션! 배찌 메이크업l 이사배(Risabae Makeup),https://youtu.be/oiWm4HRjy6c,6:29,411486,2016. 10. 21.,https://img.youtube.com/vi/oiWm4HRjy6c/0.jpg, 클리오란 아쿠아컬러 브라운 + 블랙 (테두리,,,,,,,,,,,,,,
나나 하이컷 화보 메이크업 l 이사배(Risabae Makeup),https://youtu.be/hh87sMA5fU0,14:50,314563,2016. 10. 12.,https://img.youtube.com/vi/hh87sMA5fU0/0.jpg,로라메르시에 시크릿 카뮤플라지 SC3(노랗거나 핑크 톤의 보통 피부톤),조르지오아르마니 디자이너 리프트 파운데이션 [SPF20/PA+++] #2 핑크 베이스,맥 (MAC) 스튜디오 컨실러 앤 코렉트 팔레트 미디엄, 로라메르시에 미네랄 피니싱 파우더# 섀도우,슈에무라 하드 포뮬라 씰 브라운,이글립스 내추럴 아이브로우 카라 레드 브라운,,,,,,,,,
Lip☆Art Make up 립☆아트 메이크업 l 이사배(Risabae Makeup),https://youtu.be/qvtxWK7edTo,3:16,194218,2016. 10. 5.,https://img.youtube.com/vi/qvtxWK7edTo/0.jpg,맥 (MAC) 립텐시티 립스틱 ,맥 (MAC) 클리어 립글라스 ,맥 (MAC) 립텐시티 립스틱 검볼,,,,,,,,,,,,
레드벨벳 아이린 러시안룰렛 티저메이크업!l 이사배(Risabae Makeup),https://youtu.be/-ITe6z7AqXY,15:46,336369,2016. 9. 28.,https://img.youtube.com/vi/-ITe6z7AqXY/0.jpg,맥 (MAC) 프로 롱웨어 컨실러 NC20, 로라메르시에 미네랄 피니싱 파우더 , 스킨푸드 하이라이터 와플,페리페라 (peripera) 페리스 잉크 더 벨벳 8청순포텐,,,,,,,,,,,
Eraser Art Makeup Tutorial 쓱 지우개 아트 메이크업 l 이사배(Risabae Makeup),https://youtu.be/908dWXp0n9c,3:42,414356,2016. 9. 5.,https://img.youtube.com/vi/908dWXp0n9c/0.jpg,바닐라코 프라임 프라이머 피니쉬 파우더 미니,스틸라 스테이 올 데이 리퀴드 립스틱 Chianti(키안티),,,,,,,,,,,,,
K-pop idol Suzy makeup 수지 화보 메이크업 싱크로율은? l 이사배(Risabae Makeup),https://youtu.be/4RnJVdE6Wxg,14:54,1137834,2016. 8. 23.,https://img.youtube.com/vi/4RnJVdE6Wxg/0.jpg,조르지오아르마니 디자이너 리프트 파운데이션 [SPF20/PA+++] #2 핑크 베이스, 스킨푸드 와플 하이라이터,로라메르시에 시크릿 카뮤플라지 SC3(노랗거나 핑크 톤의 보통 피부톤),바닐라코 프라임 프라이머 피니쉬 블러 팩트 BLENDING,삐아 쥬얼 섀도우 01 꿀젬, 클리오 젤프레소 워터프루프 펜슬 젤라이너 블랙, 프로에잇청담 젤아이라이너 브라운, 슈에무라 하드포뮬라 씰브라운,,,,,,,
원더걸스 선미 메이크업 WonderGirls Sunmi Why so lonely makeup l 이사배(Risabae Makeup),https://youtu.be/WYNt6Ybpa8s,13:44,1245284,2016. 8. 1.,https://img.youtube.com/vi/WYNt6Ybpa8s/0.jpg,조르지오아르마니 디자이너 리프트 파운데이션 [SPF20/PA+++] #2 핑크 베이스,맥 (MAC) 프로 롱웨어 컨실러 NC20,로라메르시에 시크릿 카뮤플라지 SC3(노랗거나 핑크 톤의 보통 피부톤), 에스쁘아 퍼펙트 오일 컨트롤 프레스드 파우더,지방시 옹브르 꾸뛰르 크림 아이섀도우 Beige Mousseline, 베네피트 하이브로우 글로우 (애교살, 바닐라코 쿠션 젤 아이라이너 브라운,웨이크메이크 (WAKEMAKE) 철벽 아이라이너 브러쉬 : 01 브러쉬 블랙,슈에무라 하드 포뮬라 씰 브라운,,,,,,
웹툰 치인트 홍설 분장메이크업 !l 이사배(Risabae Makeup),https://youtu.be/PUiV95734S4,4:36,470818,2016. 6. 28.,https://img.youtube.com/vi/PUiV95734S4/0.jpg,한율 커버 파운데이션 [SPF15/PA+] 23N 차분한 베이지, 베네피트 헬로플로리스 팩트 샴페인,스틸라 스테이 올 데이 리퀴드 아이라이너 틸,,,,,,,,,,,,
영화 '아가씨' 김민희 메이크업! l 이사배(Risabae Makeup),https://youtu.be/CZ9qlm2Jr2Q,13:23,855987,2016. 6. 20.,https://img.youtube.com/vi/CZ9qlm2Jr2Q/0.jpg, 맥 프로롱웨어 컨실러 NC20, 베네피트 하이브로우, 에스쁘아 퍼펙트오일 컨트롤파우더,베네피트 (benefit) 헬로 플로리스 [SPF15] 아이보리,스틸라 퍼펙트 아이&치크 팔레트 페어,바닐라코 아이 러브 브로우 케익 골든브라운, 에뛰드하우스 청순거짓브로우픽서, 에보니펜슬, 슈에무라 하드포뮬라 씰브라운,,,,,,
'애봉이' 웹툰 마음의소리 분장 l 이사배(Risabae Makeup),https://youtu.be/vvfgxV8G1_w,3:33,579429,2016. 6. 14.,https://img.youtube.com/vi/vvfgxV8G1_w/0.jpg,한율 커버 파운데이션 [SPF15/PA+] 23N 차분한 베이지,시세이도 스포츠 커버 파운데이션 S100,바닐라코 프라임 프라이머 피니쉬 파우더 미니, 베네피트 헬로플로리스 샴페인,,,,,,,,,,,
ioi 김청하 메이크업 l 이사배(Risabae Makeup),https://youtu.be/G-dgytdgv3U,15:09,274671,2016. 6. 3.,https://img.youtube.com/vi/G-dgytdgv3U/0.jpg, VDL 퍼펙트래스팅 파운데이션 A03 (에스쁘아 스키니픽스 블렌더,클리오 킬 커버 에어리핏 컨실러 #2 란제리,베네피트 (benefit) 헬로 플로리스 [SPF15] 아이보리, 에스쁘아 퍼펙트 오일 컨트롤 프레스드 파우더,아리따움 샤인픽스 아이즈 2. 핑크 오이스터,케이트 (KATE) 3D 아이브로우 컬러 BR-1,,,,,,,,,
픽셀 / 모자이크 분장 (Pixel face makeup tutorial)l 이사배(Risabae Makeup),https://youtu.be/21aipW0Otys,3:58,333219,2016. 5. 17.,https://img.youtube.com/vi/21aipW0Otys/0.jpg,로라메르시에 시크릿 컨실러 3(다크서클 커버, 나스 소프트 벨벳 루스 루즈파우더 플레쉬,,,,,,,,,,,,,
I.O.I 정채연 메이크업 Jeong Chaeyeon make up! l 이사배(Risabae Makeup),https://youtu.be/ON2RIwPiGDo,11:57,429295,2016. 5. 16.,https://img.youtube.com/vi/ON2RIwPiGDo/0.jpg,슈에무라 마스터 파운데이션 784,한율 커버 파운데이션 [SPF15/PA+] 23N 차분한 베이지,클리오 킬 커버 에어리핏 컨실러 #2 란제리, 에스쁘아 퍼펙트 오일 컨트롤 프레스드 파우더,베네피트 (benefit) 헬로 플로리스 [SPF15] 아이보리, 프로에이청담 젤아이라이너 브라운,슈에무라 하드 포뮬라 아콘, 아리따움 컬러래스팅틴트 푸시아로얄,,,,,,,
TWICE Cheer Up 사나 메이크업 샤샤샤~ l 이사배(Risabae Makeup),https://youtu.be/QNxMmcpc3iY,12:18,312392,2016. 5. 12.,https://img.youtube.com/vi/QNxMmcpc3iY/0.jpg,슈에무라 마스터 파운데이션 784, 클리오 킬커버 란제리(눈밑,로라메르시에 시크릿 카뮤플라지 SC3(노랗거나 핑크 톤의 보통 피부톤),바닐라코 프라임 프라이머 피니쉬 블러 팩트 BLENDING, 루나솔 캣츠아이(바닐라컬러,에뛰드하우스 반짝 눈물라이너 2호 그윽한 눈물,슈에무라 하드 포뮬라 아콘,맥 (MAC) 비바 글램 립스틱 비바글램1,,,,,,,
장나라 메이크업 한번더 헤퓌엔딩 l 이사배(Risabae Makeup),https://youtu.be/fCJQp9Av8P0,17:57,324071,2016. 5. 5.,https://img.youtube.com/vi/fCJQp9Av8P0/0.jpg,※복숭아느낌의 피부표현※조르지오 파운데이션은 기존라인보다 좀더 촉촉한 라인※눈이 크신분들의 다크함이 있는부분이있어눈주변의 파운데이션은 피했습니다,베네피트 (benefit) 헬로 플로리스 [SPF15] 아이보리,슈에무라 하드 포뮬라 아콘,,,,,,,,,,,,
아이린 메이크업 Be Natural~ l 이사배(Risabae Makeup),https://youtu.be/RW9GGHY_SMQ,16:12,611200,2016. 5. 6.,https://img.youtube.com/vi/RW9GGHY_SMQ/0.jpg, 맥 NC 20 프로롱웨어 컨실러※피카소 19, 맥 컨실러팬슬 NC15/NW20(잡티커버,베네피트 (benefit) 헬로 플로리스 [SPF15] 아이보리,아리따움 샤인픽스 아이즈 2. 핑크 오이스터,슈에무라 하드 포뮬라 씰 브라운, 미샤 컬러빔 블러셔 핑크크루, 맥 런웨이히트(레트로매트타입,,,,,,,,
Asian Girl Tattoo Makeup/ 타투 아트메이크업 l 이사배(Risabae Makeup),https://youtu.be/vp-y_M911AI,6:53,408190,2016. 5. 4.,https://img.youtube.com/vi/vp-y_M911AI/0.jpg,맥 (MAC) 프로 롱웨어 컨실러 NC20,바닐라코 프라임 프라이머 피니쉬 파우더 미니,,,,,,,,,,,,,
이하늬 SNL 레드카펫 메이크업 l 이사배(Risabae Makeup),https://youtu.be/Hfuf6-40F0A,15:20,331472,2016. 5. 3.,https://img.youtube.com/vi/Hfuf6-40F0A/0.jpg,조르지오아르마니 디자이너 리프트 파운데이션 [SPF20/PA+++] #2 핑크 베이스,클리오 킬커버 리퀴드 컨실러 002 란제리, 미쯔요시 그리스페인트 2,베네피트 (benefit) 헬로 플로리스 [SPF15] 아이보리,베네피트 (benefit) 단델리온 7g,삐아 라스트 오토 젤 아이라이너 20재즈, 슈에무라 하드포뮬라 씰브라운, 에보니펜슬,,,,,,,
설리 인스타일 화보 메이크업l 이사배(Risabae Makeup),https://youtu.be/KGsFYS7fLu8,14:57,698641,2016. 4. 26.,https://img.youtube.com/vi/KGsFYS7fLu8/0.jpg, 에스쁘아 누드핏 아이보리퓨어,한율 커버 파운데이션 [SPF15/PA+] 23N 차분한 베이지,클리오 킬커버 리퀴드 컨실러 002 란제리,로라메르시에 시크릿 카뮤플라지 SC3(노랗거나 핑크 톤의 보통 피부톤), 토니모리 컨투어 듀오 내츄럴브라운,캔메이크 (CANMAKE) 글로우 플로어 치크 02 애프리콧 플라워, 베네피트 하이브로우글로우, 프로에잇청담 젤아이라이너 브라운, 슈에무라 하드포뮬라 아콘, 에보니펜슬,,,,,
헌츠맨 이블퀸 메이크업 huntsman: winter's war Evil Queen makeup l 이사배(Risabae Makeup),https://youtu.be/wAaJE-PfyW4,13:57,99902,2016. 4. 12.,https://img.youtube.com/vi/wAaJE-PfyW4/0.jpg,클리오 킬커버 리퀴드 컨실러 002 란제리, 바닐라코 프라임 프라이머 블러팩트 BLENDING,입생로랑 꾸뛰르 팔레트 5-칼라 레디-투-웨어 5, 슈에무라 하드포뮬라 씰브라운,,,,,,,,,,,
헌츠맨 아이스퀸 분장메이크업 The Huntsman: Winter's War ICEQUEEN makeup l 이사배(Risabae Makeup),https://youtu.be/XqaWtbCx-pE,13:00,105821,2016. 4. 8.,https://img.youtube.com/vi/XqaWtbCx-pE/0.jpg,슈에무라 마스터 파운데이션 774,클리오 킬커버 리퀴드 컨실러 002 란제리,바닐라코 프라임 프라이머 피니쉬 블러 팩트 BLENDING, 맥 페인트팟 레잉로우, 에보니 펜슬, 맥 피치스톡+컨실러+맥 라일락+맥 벨벳,,,,,,,,,
홍진영 엄지척 메이크업 l 이사배(Risabae Makeup),https://youtu.be/DkEVDv_jCpM,15:47,181671,2016. 4. 4.,https://img.youtube.com/vi/DkEVDv_jCpM/0.jpg,한율 커버 파운데이션 [SPF15/PA+] 23N 차분한 베이지,베네피트 (benefit) 헬로 플로리스 [SPF15] 아이보리, 미샤 컬러빔 블러셔 RD01 애플칙,클리오 (CLIO) 아트 섀도우 듀오 004 오렌지,아멜리 스텝베이직 아이섀도우 오렌지골드 094, 맥 컨실러펜,슈에무라 하드 포뮬라 아콘,미샤 시그너처 듀이 루즈 허니애플,베네피트 (benefit) 차차밤 ,,,,,,
이하이 손잡아줘요 메이크업 LEEHI make up l 이사배(Risabae Makeup),https://youtu.be/7dxDkY_41WQ,15:27,139544,2016. 3. 22.,https://img.youtube.com/vi/7dxDkY_41WQ/0.jpg,맥 (MAC) 스트롭 크림 핑크라이트(오리지널) 핑크라이트(오리지널),조르지오아르마니 디자이너 리프트 파운데이션 [SPF20/PA+++] #2 핑크 베이스,맥 (MAC) 프로 롱웨어 컨실러 NC20,베네피트 (benefit) 헬로 플로리스 [SPF15] 아이보리, 미샤 드로잉 아이펜슬 베리 헤븐,웨이크메이크 (WAKEMAKE) 이지브러쉬아이라이너 브라운,맥 (MAC) 벨룩스 브로우 라이너 스트로베리 블론드,미샤 컬러빔 블러셔 라벤더 폴렌,,,,,,,
소희 화보 메이크업! Sohee makeup l 이사배(Risabae Makeup),https://youtu.be/mSHhc6xbtxY,19:32,116445,2016. 3. 14.,https://img.youtube.com/vi/mSHhc6xbtxY/0.jpg,맥 (MAC) 스트롭 크림 핑크라이트(오리지널) 핑크라이트(오리지널),조르지오아르마니 디자이너 리프트 파운데이션 [SPF20/PA+++] #2 핑크 베이스,맥 (MAC) 프로 롱웨어 컨실러 NC20, 베네피트 하이브로우글로우, 맥 페인트팟 레잉로우, 웨이크메이크 붓펜 아이라이너 브라운(모내기, 웨이크메이크 붓펜 아이라이너 브라운(결,,,,,,,,
